A,26.18300056,26.51246071,T,26272.44056,26289.72056,26326.20056,26363.64056,26424.12056,,17.9654922,16.4193427,13.6300085,16.5531754,17.9494575,
A,59.33549881,59.59106064,T,59430.69881,59442.21881,59464.29881,59477.73881,59507.49881,,17.8857106,16.2650047,14.9303126,16.6497137,17.9206833,
A,299.1424866,299.4431458,T,299239.6066,299257.8466,299278.0066,299304.8866,299320.2466,299368.2466,18.0895921,15.9704579,12.8681044,15.7873007,17.1528422,18.1370429
A,557.2625122,557.5709229,T,557360.5922,557369.2322,557380.7522,557401.8722,557430.6722,557558.3522,17.8135214,15.698033,14.3520946,15.2668619,16.8390757,17.7749601
A,660.0529785,660.3092041,T,660150.0985,660158.7385,660168.3385,660202.8985,660231.6985,,17.5879144,16.2252205,14.3415,16.0944907,17.6704351,
A,1010.842529,1011.074951,T,1010925.249,1010936.769,1010951.169,1010972.289,1010984.769,,17.6778152,16.6239041,15.5788706,16.7119169,17.5862595,
A,1232.821533,1233.091187,T,1232917.693,1232936.893,1232959.933,1232984.893,1233024.253,,18.1532164,15.9583989,13.6895959,16.2307225,18.1245171,
A,1427.255005,1427.56897,T,1427350.205,1427359.805,1427395.325,1427438.525,1427455.805,1427547.965,17.9424837,16.7492944,14.9479146,16.3692143,17.1232223,17.9662289
A,1428.310059,1428.595215,T,1428395.659,1428423.499,1428450.379,1428464.779,1428496.459,1428703.819,18.0077775,16.1988177,15.2079167,16.4604745,17.3401958,18.0808939
A,1845.152466,1845.407959,T,1845248.626,1845259.186,1845279.346,1845302.386,1845311.986,1845461.746,18.1143,15.9523245,14.3363012,16.6142689,17.4299295,18.1373274
A,1848.182495,1848.434937,T,1848279.615,1848288.255,1848311.295,1848329.535,1848346.815,,17.7574952,16.2534431,15.7672166,16.6027265,17.6880929,
A,1985.859009,1986.09314,T,1985928.289,1985936.929,1985967.649,1985981.089,1986007.969,,18.0751571,16.5236844,15.1833365,16.7133289,17.8378383,
A,2441.61499,2441.905762,T,2441709.23,2441737.07,2441749.55,2441763.95,2441811.95,2442295.79,18.0131952,16.7688433,15.8807555,17.011426,17.6389764,18.0997715
